id	filename	md5	size	state
668001c9-c0a0-4eb7-afae-15dfdbc7b9a5	TCGA-DD-AAD1-01A-01-TS1.E1462962-DD2B-4CCE-9938-4754730113D0.svs	d086671e8214e017fea83244a843de06	67005867	live
6af5400d-991b-45ed-ba07-e22f135be64d	TCGA-UB-A7MC-01A-01-TSA.4EC5DB39-BC40-4687-BFFD-258B7E7BBA6B.svs	0086f659068edd0ab10cfa1105b46cfb	227483623	live
3fd8e629-e1ed-49dc-9eaf-2d3f3201014c	TCGA-DD-A4NL-11A-01-TS1.E410DB23-ED45-41ED-ABB5-084DD0095612.svs	e20ddc75d2c6d1282e27c29d81f0c7f1	96090087	live
bf55b861-4436-4cf6-8496-677400209a0e	TCGA-DD-A4ND-11A-01-TS1.9F5F3A0E-8132-4BB0-BC33-086C360697FF.svs	d09cb29710d40b8d69003b6743171dea	106517035	live
c9ccf7f6-c9b2-4c3e-af48-53e0c948481b	TCGA-DD-A4NS-01A-01-TS1.954E6109-C168-430C-BB03-A65EA378967B.svs	7957364f973c8a720d48681424c5449a	351617045	live
555182d6-8c6f-46e8-ab73-b39e2704deff	TCGA-ZP-A9D0-01A-01-TS1.B64F94F7-D2EE-4B55-B292-EDBEB1F78D26.svs	9a63877469d97ed5f5b74291fbdc05e9	203623103	live
32fdb4a7-3afb-4925-8f16-0cd499686ac3	TCGA-BC-A10U-01A-01-BSA.f4aa8e25-6c8e-492d-997b-4ade187a46ee.svs	ea5499fc801c55fc1c2546e764646a33	366192975	live
430d240e-82f6-4abd-922d-65b0ce64ab68	TCGA-BC-A216-11A-01-TSA.4a81c1fe-c566-4a53-86eb-697d4c085815.svs	5b54b9f1ee90b7adf4bab6150ee2865d	31535997	live
806bd995-356a-42a3-8507-bad50ec22a3e	TCGA-PD-A5DF-01A-01-TS1.7C34D013-2F47-444A-87DD-94E7FF053CD0.svs	031ba1773339ce7cf197c57a151369fa	388326097	live
3f5325ba-c1ed-4f5c-b736-92c9cc6db747	TCGA-2Y-A9H2-01A-01-TS1.04D9436A-1274-4961-ACD8-BF0C0E4EF3E6.svs	f3500d8a03e846a7d0704f78d8a4b38e	483374013	live
b471e250-5140-43d5-95f1-966953e2b570	TCGA-DD-A73G-01A-02-TS2.DBCA595D-F59C-4562-B9D5-B97FA0D9B252.svs	8789c0574f8ed7531f2c9aee1936572d	196581633	live
8bf00c43-8b84-4e48-ad18-f13df1ee5f55	TCGA-KR-A7K2-01A-01-TS1.F0C361FC-CB5F-47AF-99C5-EAD83EA5465C.svs	788c44f6cd5321cd1149948646820378	181708745	live
fd99952f-2f4c-48cf-a62b-2e26d0774304	TCGA-BC-A217-01A-01-TSA.838e7bd2-9542-4a53-9a39-6a16b36cfe29.svs	8a59457d04a65d9d48c700629c70694e	334414511	live
d9f094d4-fff1-4bde-bf80-ba30c6ca441a	TCGA-RC-A7SH-01A-01-TS1.C5DDA158-4317-4D05-BEFA-5EFC82CF2F4E.svs	0744886a80e65a304e88cb180dafcf68	232130731	live
2d534e8f-c6fe-4a5f-b45a-17d7a2721703	TCGA-ED-A7PZ-01A-01-TSA.7D5AC320-F0A8-4CDB-812A-0B6969F120D0.svs	f13b3398906d6c2e9a78f7f77ea53d6f	205641951	live
a02d6bdd-2743-4396-92db-13e64e1caab5	TCGA-5C-A9VH-01A-01-TS1.6EE3D815-B4F1-49DD-86B9-67E2D2B9E9F4.svs	1f0017cef6c09fea94b7bfdf27ba21a5	280324157	live
87f1db8d-5a13-4f0c-91bb-d38827781064	TCGA-DD-AAC8-01A-01-TSA.E1E791FA-90C7-4D55-8BF7-7F26BA90EB1E.svs	5a2fdbcb0379954dc20ad18e6b53a462	312435149	live
100dc5d8-642d-4e9f-9902-54ef22c850ed	TCGA-EP-A26S-11A-01-TSA.A3E3C6E7-764E-4735-8DFA-4B120742A6A9.svs	19099218e2334cd573585e8534fbffc5	93552005	live
6c1f3ab9-c0c5-4d40-9db7-73290b47de90	TCGA-XR-A8TC-01A-01-TS1.C6DCF1A0-1576-4A56-A589-978766F48A24.svs	23436ea4e105d4d5ba567e71a3f41ca4	194768185	live
d2fabb8e-44b0-4e70-81fa-be9eb6f8f2ed	TCGA-G3-A25U-01A-01-TSA.8149A597-F319-4181-BBF3-81BF63EF6A61.svs	93710b10f0668547d3ba456bc5f3e680	360425027	live
5413d241-e09e-4daa-935f-2ed4745b6814	TCGA-2Y-A9GT-01A-01-TS1.BFE1248B-BB25-4828-AE6E-A4973F4A116C.svs	bfd03d07a942585c6e0537f6d8fcbde6	107623867	live
20896296-3a10-4dbd-89d6-4e4afe0d7dea	TCGA-DD-A1EI-01A-01-TS1.af6c9941-627e-48fa-a858-7dec4e8b0302.svs	8fd7cc2962abd0980b9888ca1dab6f94	299367647	live
7e373525-1146-46bd-9bdb-bc70b0007c50	TCGA-DD-A1EG-11A-01-TSA.ADAA8B6E-C7DB-4EB9-A0EC-250F9EA9B96E.svs	33e1e9a4643d9618bba788c32f598f58	39543835	live
ed64da7c-186c-4fd4-965f-02f6054a9339	TCGA-CC-A9FU-01A-01-TSA.A621CF26-0619-46B3-BEC1-570D18265C71.svs	f142bc0be7516e86b8aa4d945b6c53e7	199530065	live
e9afd132-9b03-4106-984f-de4135c4add8	TCGA-DD-AAED-01A-01-TS1.ED1C1701-82BE-4A07-8C21-F30405368837.svs	9778847a42deec83628fce526bba3994	156115321	live
22ca0151-c615-4964-9ea2-9960f8cf13f3	TCGA-ZP-A9D4-01A-01-TS1.09C337C2-E439-49A3-B3F7-E04394A5F148.svs	e1bc6848900089a6c8a3ebafe0811418	219933355	live
cf907ac8-f640-441d-a6a8-7271149d3e97	TCGA-RC-A7SK-01A-01-TS1.9EE8C3A7-BEAD-4C8B-91B2-7B4DB61B5957.svs	f34665990a8e1ac92d5695fb454d0d05	141650829	live
ee0afb6e-7519-426b-827f-6a1a1dfaec0f	TCGA-4R-AA8I-01A-01-TSA.80DCD322-2FEC-4120-87B7-62C500604831.svs	e1e5950daca615c993c44947536e7f47	498905371	live
ede062ba-6b02-415b-a033-cda875504306	TCGA-G3-A7M7-01A-01-TSA.6D6486E1-75BF-47B3-8394-280AD3B2D536.svs	72e6bd28113ae4e7eab3c41e3e125722	332192147	live
9256c6c8-48be-4206-82fb-81f42dd577c7	TCGA-CC-A5UE-01A-01-TSA.52BDA259-D65E-4894-BE62-61A09D490FE8.svs	885eb4eb0196ef0c114b1e048d931ff2	109658909	live
e68813e3-18d1-4f7e-be17-2fc733b5e8d7	TCGA-RC-A6M6-01A-01-TS1.3F922CD2-A536-4642-B460-CECD55758A5F.svs	e4ef9fef4ecf584c16f97fc1020bf4e6	118979431	live
b3261671-7b44-4ca4-89e0-55385f32e7a6	TCGA-ED-A66Y-01A-01-TSA.FC934B23-0EA7-4826-B6E6-37BA9D1960C7.svs	01201a2589c0be561eefc514585a7849	214247461	live
997f3b1f-952b-4c4e-b855-9a9d37d7f1d9	TCGA-DD-AACE-01A-01-TSA.3D2293C5-AF74-4B87-82AE-F223113DBBEA.svs	d0ba230720bf2ae46e816a180737b78d	190079085	live
c9eb9a2e-5d83-47ca-951c-74c51e4f9b2f	TCGA-FV-A3I1-11A-01-TS1.53AE8FAE-76C8-4DF8-A7A4-D2D7341AD540.svs	cc08df49c0d08b5ddec42db4ce14ac0c	97610551	live
f60752b5-f3ad-41e6-87a2-66492787903e	TCGA-2Y-A9H5-01A-01-TS1.31524611-C3F4-429F-8AD3-8FFB8CAFEBF1.svs	bf543579d3a792827b808435a8de15f0	147854867	live
5ba8307e-1485-4b5c-a596-2eb07f355d5f	TCGA-FV-A4ZP-11A-01-TS1.75083F14-1441-4C93-AC02-5EEAA4DE0C18.svs	cf251ba6f13c71386a863e390658dc1f	141554159	live
2746b5ac-f1ca-4cee-aec0-faa80948f81b	TCGA-DD-A3A9-01A-01-TS1.D21278C9-8AE4-4187-AEA4-9A36E4AB7E91.svs	89d0b3c396e03074f104b37b989f0999	264793941	live
bfd335cb-c2ce-4340-9436-88672b1a9e7b	TCGA-DD-AAD6-01A-01-TS1.7EC752B6-1F5E-4ED1-B445-68957DD808A0.svs	562d7f7092f1d985a7e9abdfd451e369	274149743	live
5e18f774-d134-4f12-b539-eeb53840fc54	TCGA-BC-A10R-01A-01-BS1.214e3d33-302e-4d74-8e7c-c1fbcadbb84f.svs	9e40ddb1d96b9528234236717a1d7489	214479909	live
e9c7e808-bfb6-4d1f-9451-d85b84131f84	TCGA-DD-A114-01A-01-TSA.7c0dd371-b598-4833-9bc5-f62a0b79c9a6.svs	fccad2b976ae21e57639dbe721b78d9f	216486847	live
940caee4-eee1-4541-a870-b163335106a6	TCGA-CC-A9FV-01A-01-TSA.5216939B-E9F1-457A-BC79-6FE37638C9E3.svs	1b584bbf3cf1b010d2afe197a6bcdb42	241900277	live
ecf9d2e5-fa60-4ec3-a923-5bc262cc9037	TCGA-DD-AADP-01A-01-TS1.D5894AA9-4BD8-4CAF-9301-C090FFBEF499.svs	9f732080274950cbf5342700fcaca009	77877119	live
edf422f3-ea12-4050-b8bf-3acfecddb14c	TCGA-RC-A6M5-01A-01-TS1.94E4716B-5725-4FA7-B6FF-DB8BA37F7454.svs	485471d74b5d244f00539044f0505d96	207910121	live
32c4afc6-bb7e-41e0-a23d-fdc7f0d9a34b	TCGA-DD-AAE2-01A-01-TS1.2841B3C9-FA26-4248-9616-ECF753D5A726.svs	3da90709d9ba9f2fe827890349f816b5	29203689	live
de35c649-bfe2-4407-8d5c-4d9a46aab689	TCGA-UB-A7MA-01A-01-TSA.8BEDDB3B-C6DF-491D-8CC5-35C67AF26A96.svs	4e6bb19381120efb0e648c83c07f129b	348546939	live
ff0b4c6f-1c59-4976-baad-f3310946d364	TCGA-G3-A25T-01A-01-TSA.31ED42B8-D5FD-45DE-AC8B-EA8032093A8B.svs	811f1f0cfd010c5dc3223d0b72ee3ff2	340208221	live
bd3fa9a6-b7c6-43ed-9a05-87598bfbc241	TCGA-BD-A2L6-01A-01-TSA.222D70FA-A3E1-46C6-8C6E-B6CE5FB45F57.svs	f197b490a16baf7ed44ed685597f876a	301440605	live
acd2c87d-20da-4ac7-929a-a13f36a98715	TCGA-DD-AADE-01A-01-TSA.1EDD265C-4AD8-4D0D-AC5E-CF296691792A.svs	93c84ed8ffee92b10d478ba1c0df60ae	242028467	live
6bf4a7b1-2161-40f7-a93b-d633a879ee91	TCGA-DD-A4NQ-11A-01-TS1.063E3BB0-B89B-4B1B-A990-DFC74D1095E3.svs	981136dc40c8928048519654781fd0a3	44764929	live
356d28fb-208b-4ed5-afda-417f6e1afcd4	TCGA-DD-A4NE-01A-01-TS1.3D593380-9933-4A5A-8D3D-4429440BCF06.svs	6c518d263d5413644f2ade464c159496	154189889	live
91e76818-6b54-413b-aa7d-3ca175bef80c	TCGA-CC-5258-01A-01-BS1.268e33c2-e3bf-48ee-8b7f-e26747725c03.svs	e58fb59784cc0cb8f561a9995d91e0bf	343023821	live
1824d29c-21df-466e-ae6b-1cd209baa8da	TCGA-DD-A115-01A-01-BS1.0839a9e5-5b00-4722-9b9a-04ea65382018.svs	5007a93f4dc35ee1657db959747772c1	331480593	live
0bcedfae-1da8-4886-8b38-d870367416d5	TCGA-FV-A4ZQ-01A-01-TS1.20906AD2-8647-43F6-907E-85B74160C31B.svs	092eb458e1d9e0a3ee515e6f555f8b63	335278683	live
4478d940-6330-4f63-8d60-8f01b7095548	TCGA-ES-A2HT-01A-01-TSA.74156D2B-4495-4977-A6A9-2CE4F681A5AA.svs	f08997f754c0c207f3f8df9ab687105f	175097991	live
d0ead041-aaf2-4051-9f98-ec7374038f27	TCGA-BC-A10Q-01A-01-TS1.bb6e455c-3aea-4ffb-9615-2fd9f879832f.svs	42180ebdf901f0f185a5abc4f8fb6de2	223684585	live
42b0225b-a4dd-44c5-8b6f-25980b05b666	TCGA-K7-A6G5-01A-01-TS1.E3FF0B29-4DF9-4951-A1E8-46C948522C63.svs	1b9c5e1320c60420a170668efc7c8852	418783963	live
1cb9fc60-ad40-4daf-b756-ac372f827a94	TCGA-DD-AAE4-01A-01-TS1.3B6F2FE4-F521-4275-A806-51D1F68E30E4.svs	bfa83a9f69c0f21c731be8535cda140e	93394579	live
9d61dca8-fa62-4f0b-be5a-9624ff19c24e	TCGA-DD-AAEI-01A-01-TS1.387A3A19-CC26-449A-A4E7-31EAEEAF94D4.svs	68f9ced9739d45e5268c20701f38343b	71811581	live
ea9ac28e-8a78-4828-b55d-4bfcf19fffe0	TCGA-2Y-A9H3-01A-01-TS1.3652AFB7-0CCC-4AC3-9D37-4B50D4B91483.svs	4da7df3c4b77ff0feba50a58a92ba1e9	325254323	live
adcb1684-39f1-4392-a7f2-dfeb209aab40	TCGA-2Y-A9GY-01A-01-TS1.9B0D7BF2-CD6E-4749-8AC9-FB75554B62C1.svs	64e3961078237843bc48f695117aa67f	324143555	live
266192cc-6f43-4706-97ad-559b9b1a0e02	TCGA-DD-A4NN-01A-01-TS1.06B11CF3-A5BE-4BCA-A22D-835E6EDE5B84.svs	0bc70bb415f01568b573d6e63eadb1ed	391538663	live
aba6bc8e-4481-445e-b817-d897a16cd3be	TCGA-G3-A3CG-01A-01-TSA.F9DF4F84-9097-4D9A-8EEB-5DE3311180BF.svs	e7c3b19de9fee1cbb6d2af10315923a7	313882843	live
1adcded2-b284-4272-989b-8434d6ad7983	TCGA-BD-A2L6-11A-02-TSB.7221D4A1-8D53-47DC-986F-04F8BB9F7616.svs	6c11c37bec1e593ab4ff70318028a968	39838975	live
dbf9cd9d-daea-406d-ac40-813de4e2d3d6	TCGA-DD-AACK-01A-01-TSA.3953F2C5-EC07-436A-A030-C0BB621CBF02.svs	9c161ba2b1354d15febb128623b763ba	293014165	live
bd720be2-df65-4b2c-a078-2cfbc9ae1e37	TCGA-G3-A5SL-01A-01-TSA.2F9EB879-224E-4315-A1CE-F9C364C4B38B.svs	7ce38282afd62f293c4b21aa23c55c3b	345172853	live
59a6350f-18cf-4bc5-a37e-ae37408e09a8	TCGA-FV-A495-01A-01-TS1.5D255A5F-D2BD-4E7C-8472-7C05126973C1.svs	4f44c56f8fbc316074e17dd1ace79fbf	447808323	live
9c48af35-a3d3-456e-8396-d2ca28d510c5	TCGA-FV-A496-01A-01-TS1.DE42AC82-2BB4-423D-BB81-9CEF5547DFE9.svs	881fcc837f49b13b60363932f0ac3284	200772407	live
f6e01dfc-69e4-4492-bbcf-4f0c8c8cafe5	TCGA-BC-A10X-01A-01-TS1.9f51ddac-5ba2-486c-9459-a2005251923b.svs	7692fcc070c87ec52d572b85010fa365	418321877	live
ce7b6aa3-63d4-4701-ba22-2eed9209a994	TCGA-FV-A2QR-01A-01-TSA.F18513FE-2DB9-4583-8950-25E8C8A0E162.svs	218f97e59c6977c897849dfabc9342d7	124957089	live
79dc9008-79bc-4269-addf-c4a3c154e1a9	TCGA-DD-A1ED-01A-01-TSA.891404e6-a392-4460-942f-f5a788ab0e01.svs	87e86e916ba99786edf01ac9f0b895a9	106676305	live
4bce43c6-ff64-484b-afc8-12a554e326e8	TCGA-HP-A5MZ-01A-02-TSB.6EA78273-12BB-4B58-AB23-9FA2DA14CA24.svs	699408f4a463634deae8662b7d8d0d9b	184349475	live
b13f7da7-a2cb-41ca-a8d7-0c92d334674a	TCGA-DD-AAE0-01A-01-TS1.D374EF1B-D342-405B-B553-28E96F46B93C.svs	43fe2ad4524844b2f96eacae11e20b54	139979665	live
5ca2abab-f441-4736-b2a9-0094fc3e50e5	TCGA-DD-A3A1-01A-01-TSA.554D8491-1B65-4130-8059-98D993C1A59E.svs	7b2f236da437d93baf9c7f78e40c1a05	312904033	live
e5ef35d5-540e-4b3c-b5c8-c4076c928db0	TCGA-FV-A23B-11A-01-TS1.B1103028-122A-485A-B65B-25285DBCA8E5.svs	266e4a7ef2f85fdc6b23cbb98fe96bca	124550589	live
b94b4194-898d-4b14-a156-6e7a193e872d	TCGA-ZP-A9CV-01A-01-TS1.CA2DD74D-5B8A-491E-91B9-1AABE806AE92.svs	fa70edb93ed87099f3af4975fb553b71	200727839	live
36195421-abfb-4597-bd7c-cdf749664b1c	TCGA-FV-A3R2-01A-01-TSA.27236A60-F666-42B3-8EFE-404150EA03E8.svs	e7d896036fa29d84a52890faed1d04c5	327501703	live
bfd7280f-87b9-4c6c-b081-ceab06e6ad94	TCGA-DD-A39W-11A-01-TS1.6E800183-4E67-4FBF-A07A-C1973DC5A18F.svs	1ccac1f19defd4f6f0ff5b4773a40fe6	84870547	live
98996519-3dec-41cd-988b-6dafb705fc5f	TCGA-DD-A118-11A-01-TS1.631ac2ee-22b2-4bae-b40e-32ad82d19758.svs	ed83d6757452548908ee5c050e4c8cf8	96261103	live
8a426966-b9c3-46d5-8be4-bc7ce1b3a8ee	TCGA-ZS-A9CE-01A-01-TS1.819EDFAA-4944-41F7-9811-10F384B1059F.svs	72bfdde6c08033a74dea54fe9ad1ac4e	90221121	live
e1394da3-52d8-4229-9ba6-c8d225c8141e	TCGA-DD-A4ND-01A-01-TS1.B610F380-CDAB-4D97-9D2B-FC8E4E78D841.svs	2849372377aad09f3fdef703e84684fd	322701005	live
26640ed5-da90-44d9-8722-481b34868e43	TCGA-2Y-A9GU-01A-01-TS1.7018CCF5-3126-497F-81DF-C5C0FDC86F05.svs	debcabedfe89d44f3dbcc8b762b902df	154822703	live
4b21accf-2fc5-4219-947e-e34f7855689c	TCGA-G3-A5SM-01A-01-TSA.705291F7-62E8-4ED4-ABF9-9579D2136DDE.svs	b14de14b50cd5e285a5ae1f7aff1c206	426057843	live
58b9e43b-8893-422a-9405-eed63b95f4e7	TCGA-DD-A4NE-11A-01-TS1.7B5C32EF-CB98-409E-90CA-9CB42973DFE4.svs	275e2b31e30d2437c0405179f5daeb1a	108503257	live
3bbe30a6-68cf-48d8-ab5a-0fa0f42f49d4	TCGA-DD-A3A4-11A-01-TSA.DA5246F5-24B2-4E7C-8136-D88BF848737C.svs	6b05fb7e14fd5daa9ab7c54408603df0	37758703	live
699af97f-e477-4202-85f6-faac88bba9f6	TCGA-RC-A7SF-01A-01-TS1.DCEBE29D-8FC6-4683-AA04-9F898756062A.svs	4a1bc00fae865e2989e1b3da0729b07e	186265119	live
4a5e7e89-db7e-40dd-b6fb-fa3a70abbc47	TCGA-BC-A10X-11A-01-TS1.a10e3fb3-3138-4be4-88c8-8c9caf6e93df.svs	adb0b9eb7c708c12eacbb0591b986bf6	176060083	live
98d41aba-53e3-4a54-9ec2-1dd6eadc52e7	TCGA-GJ-A9DB-01A-01-TS1.8CC8AD70-5C14-4999-939E-5FEE7D06EDE3.svs	7fce9b92f87adb50269fbab07d8b215c	156349101	live
774a6165-eede-4c46-8eea-5f446900ae40	TCGA-DD-AAE7-01A-01-TS1.75D3B866-A2DC-4940-BBCB-CFA007E4F8A3.svs	9210cc991914be29894910debee8f83d	77523905	live
6a5865b3-144d-4cb6-bba4-944f974e56aa	TCGA-G3-A25X-01A-01-TSA.475CED16-BD9E-4353-A6D3-124A51C71716.svs	4f894ad5e43992a54af8cbf5c1f63d60	212409731	live
e4ad353e-dabf-4031-babd-e351150d9877	TCGA-DD-A39Z-11A-02-TS2.237ABA64-5148-4D39-A977-09C07FC55108.svs	dfd731800b1ab1e25b277ae400b63f96	53717053	live
946866db-2098-477c-b86e-d488ccfca215	TCGA-DD-AACA-02A-01-TS1.01F16F77-4B0E-4913-A08B-873392DAFA80.svs	ac46007acb3351e610040e6260f9e5eb	163587829	live
6e697dcf-cb00-4b67-b6d9-9069e714633f	TCGA-CC-5261-01A-01-BS1.f0d38315-4180-4ab6-be13-4ce789129f9c.svs	c0b920eb9bd57f652cd013ff8e24437d	364338021	live
7b5ea753-b6d2-4db8-bfb3-5fff7144cc70	TCGA-CC-A3MA-01A-01-TSA.A76075FA-C45A-4B38-A35B-73E76C9D1299.svs	96a2c351bd7a23f20e4b466acc415f1b	282212825	live
2b054867-8644-4325-aede-7d5664d21163	TCGA-BC-A112-01A-01-MS1.6acde1b7-8da2-482f-a7ad-874defdf5b49.svs	60521dd8d1f7e95972229f3047a2fb2c	289779295	live
a0c98803-af7b-46f4-accd-543f7b640fc5	TCGA-DD-A3A1-11A-01-TS1.40CA02B0-CBF2-40A0-9265-6765685B5818.svs	7cbd2a2bd20abca4fc2844e259a1a1cf	113711405	live
a497861f-b682-467c-bfb9-7cf8197ba41a	TCGA-DD-A114-01A-01-BSA.16151e9f-e94d-48ca-9f84-f64a06f02692.svs	0950cdfc4c79ad7b34d6da597418bdd3	346479571	live
6afa7cc1-b099-4322-afc2-c99f3c2b01ac	TCGA-DD-A119-01A-01-BSA.616b3b80-1976-4000-92c6-42e1b03aa1f7.svs	18de8ebbb5af4b3de3ad58134a995d6b	430770613	live
e48c7ee3-06a4-4310-80a9-da6efda5f86e	TCGA-G3-AAV2-01A-01-TSA.FEB33EB1-76DE-48CF-8003-7145C674D7C4.svs	d87f5e7d42646d7bd58d0459cb72ab45	165782839	live
94c31456-20fb-462f-b63c-b811fd2bea3b	TCGA-EP-A12J-01A-01-BS1.d233c0e7-e96a-4e64-b91f-867ac43795f7.svs	6d12a58c6cec29f963f95351b110edf8	223199329	live
fb63f4b0-d7ac-4e15-a73c-a6c6820ef43a	TCGA-DD-A1EA-01A-01-TS1.8b8711d6-cd20-41ec-9941-f6210ae2260e.svs	952297b3177bd13dc07b97130296c6ad	225520083	live
81c9252b-5799-4f16-930f-5d6aff176cc6	TCGA-G3-A25X-11A-01-TSA.F3F4D6A8-1D47-4470-939D-336B437CDCAE.svs	a780df38ee1fd2b367a61630496b3ff8	48133671	live
ad6bffcc-78cd-45f3-9e86-b7be7b2ced37	TCGA-DD-AAVY-01A-01-TSA.6F2259AB-9CA8-4EB9-B358-9AA325D84F1A.svs	d239fb7c87dc60b639ba08d1a7169b7c	74550947	live
9331ae22-3a27-42b8-8aac-4daeca802ab5	TCGA-DD-A3A6-01A-01-TS1.617435DE-4B82-4206-AC4F-9695F3ECE9E4.svs	9a06de642cf3fbd5a68162724c3e8538	212550593	live
b1fa0bc6-b324-4216-ad74-c01b48c593cc	TCGA-DD-AADC-01A-01-TS1.4FA45361-BAD6-49A9-81B2-297FCDDB63DE.svs	1345f17e6378b6fdf3973267d8e5a596	223524855	live
3e902f60-64da-4810-82d5-9e66e1d59c6b	TCGA-DD-A3A2-11A-01-TS1.B5A50812-E525-4410-ADB1-61E884B093EC.svs	4918039e1841ea5e2ce12fd3bb7eb574	69285381	live
40e1ada9-eef4-415b-8ed2-e6187c80fa3b	TCGA-DD-AACH-01A-01-TS1.6E7BE422-680A-48CF-9ECE-0B72B2DDEB7C.svs	e157da719e804d64c63d4808a55b6750	346113881	live
b8b6d8df-3ee0-4c61-b6c3-3550513019f5	TCGA-G3-A25V-01A-01-TSA.E9BBC869-FE9D-4F92-9443-1D9DB936A520.svs	caf27b565f9079a4def42b047dd78822	206133293	live
7026c9fc-63ba-4729-aec0-8cfe92a32172	TCGA-LG-A9QD-01A-01-TSA.0E90AD01-6489-4BB0-A0DA-D622F3E8682F.svs	7c4018614a6ff4faee30e66f6d23aef2	294740041	live
80093166-999d-4ba7-9f7c-682b0c97f71a	TCGA-DD-A4NJ-11A-01-TS1.CC1D1342-D33D-4FE3-821A-E42E7C957F8E.svs	da36b292c8e6e90bb25b2d8f7f8011be	84390423	live
0d419f2b-89f7-4255-a272-8968bc6898b3	TCGA-ZP-A9D1-01A-01-TS1.561F5200-D9F2-4699-9184-7F59CB463E9F.svs	0749f727aa08df99cd72ea323702653d	202809503	live
cdd76374-fd64-4d07-b6d4-f36cc07cb03c	TCGA-BC-A216-01A-01-TSA.3245ca90-38d8-4e52-a93c-c850781e3536.svs	eb8e9de5874208ee535a9c414c16611b	165429027	live
de566b04-f92d-488d-be76-1a6aa18e6810	TCGA-MI-A75I-01A-01-TS1.13A79F3E-690F-486B-B6B7-D994F6B49153.svs	2560c87b1b17bb2afe4a7af91bcf22c3	131351629	live
80ced2b0-058b-4fab-aeeb-397945ee356e	TCGA-CC-5263-01A-01-BS1.af815254-cfa9-4c81-9ef6-5438b9f5e85b.svs	ca228b9f9f9beebab899aaa4f45921b8	461412825	live
f370e48a-356c-4607-ab04-ba81aee55306	TCGA-DD-AAEK-01A-01-TS1.6BB3847F-8872-4640-9EF7-8264947C2B12.svs	24cfce12f913246d042e6cf0bdd467f9	99321901	live
890305da-6c14-413b-a8dd-3eb1d40b849b	TCGA-DD-A3A8-11A-01-TS1.BAF87ED8-D96C-481A-9D30-0A20A8B60803.svs	3463f57d9708cae6189acdfde46c6ca3	113856661	live
ecbd54ce-91d9-4ef6-a0a8-9443163bb127	TCGA-BC-A10Q-01A-01-BS1.21f4ff8c-edbf-4cb4-b523-4c02f4b2e775.svs	c545d72657538f50140092dc5d00fb8b	429435263	live
3a0312ba-ede7-4e2a-a4c5-528ce74d7811	TCGA-FV-A4ZP-01A-01-TS1.7FD29675-0E75-4837-B78C-3FFB60C20D78.svs	1b02a9e2cca6c26fad8168274cfe0282	176813227	live
f6e54abc-1f02-4a5d-b48d-3f8207fb1ea4	TCGA-DD-AADD-01A-01-TS1.3A49647D-393D-40CE-8B9F-3B2F779D14C3.svs	b8618931019ee8bdb63e02342d0f4a2c	159741747	live
783d8297-6c89-4a2f-8c80-f91421dea35e	TCGA-DD-AACX-01A-01-TS1.105BBF6C-AE37-494B-8163-9DD4BD0C2C52.svs	356f709c73502c6218d0716b6219f54c	197365421	live
75c3f4bc-f4b9-420b-83d7-6d0822907879	TCGA-DD-AAEB-01A-01-TS1.15D55A40-2B49-4BA6-8841-BDE9F3CF9967.svs	133a236fc51bfb52f4eba1a22ebf22bd	141405419	live
4f421977-467a-4ed7-9345-f5a1cd8ea1ec	TCGA-DD-AACS-01A-01-TS1.2414D214-0C27-4745-91D8-E8EB20C7DE5A.svs	ba35284e144867b350fd1408c6e09a21	106781161	live
5facd40d-ef4e-4476-a41e-542f520d9b67	TCGA-FV-A3I1-01A-01-TS1.31A19ACA-7A14-447A-8293-7209F3F75A58.svs	6a1184bdd9897f201aeb6167236d90e1	496329729	live
ac517e7d-296e-4db0-a8ed-bd1074cfc5be	TCGA-DD-A4NK-11A-01-TS1.75FBA1FE-46B7-489C-BD60-87294E742977.svs	3b2aa62303feeb54dc8d10a59d7c3d5e	155074415	live
d5823ca2-f397-44c0-99d3-0a848c24d7a5	TCGA-CC-A9FW-01A-01-TSA.86642B0A-EBA9-4B55-BC60-5B1D3B60F5AE.svs	78774cda6a5b90bbc3467d0fe0052637	141250463	live
9a6e2ba0-4864-475e-b5de-15c6c6ce1e84	TCGA-DD-A4NI-11A-01-TS1.7BF71F4F-1D63-4B9A-9584-8317C3F3D2B9.svs	164f76a12a9bce3052bd3146f59fd304	101995973	live
b015cf83-a16f-42f8-b71c-a955152fff9a	TCGA-DD-A116-01A-01-BSA.b54bc424-6875-431c-82ba-c80ea5229605.svs	03d3c6ec5ab8e6b55fbc0541ec5d6b82	208214493	live
a5e11b19-87b9-4c2a-83f3-3d7728758c7a	TCGA-BD-A3EP-11A-01-TSA.DE5ED1EC-9773-43F6-82CD-AFBAD634C52A.svs	c39ad5af055e55b68bb57c5ea27728ff	52706059	live
62f1c782-601b-47dc-9871-754ca501010b	TCGA-DD-AAVQ-01A-01-TS1.211B2464-7C01-4858-9A6C-453D0947D5BB.svs	f89e33b265e9212520a8c71155d422f8	242942857	live
010a0253-d722-4e17-8157-35e3bbd13970	TCGA-DD-A11A-01A-01-TSA.672822fd-d475-4b85-a305-d5c0fc9da368.svs	89e60feb6b19d6d014aba26874edfec7	242872979	live
